id	created_at	text	retweet_count	favorite_count			
7.78E+17	9/20/2016 19:22	It's time to tell @WellsFargo that Wall Street works for Main Street—not the other way around. https://t.co/mYuTS4qgF4	1251	3209			
7.78E+17	9/20/2016 17:57	RT @Fahrenthold: NEW: @realdonaldtrump used more $250K+ from his charity to pay off legal settlements of his for-profit businesses.   https…	10684	0			
7.78E+17	9/20/2016 17:35	Another unarmed Black man was shot in a police incident. This should be intolerable. We have so much work to do. #TerenceCrutcher -H	12065	24804			
7.78E+17	9/20/2016 16:40	Donald Trump is using his foundation—funded by other people's money—to settle lawsuits. https://t.co/2LRtZBls9A	4039	5600			
7.78E+17	9/20/2016 15:28	"RT @SenatorReid: Trump cannot be trusted with his own charity, but we are supposed to believe he can manage the nation’s treasury? https://…"	4280	0			
7.78E+17	9/20/2016 15:18	"RT @WhiteHouse: ""Our identities do not have to be defined by putting someone else down but can be enhanced by lifting someone else up"" —@PO…"	2438	0			
7.78E+17	9/20/2016 14:03	"""The voice of your vote is the greatest voice we have."" —@NyleDiMarco"					
							
"https://t.co/tTgeqxNqYm https://t.co/X3oqEoOYsU"""	6227	14034					
7.78E+17	9/20/2016 2:49	"RT @HillaryforOH: ""No one has the right to immigrate to this country."" —Donald Trump during his rally in Florida today"					
							
"We disagree. https:…"""	1905	0					
7.78E+17	9/20/2016 2:05	Catch @FallonTonight at 11:35pm ET to see letters from some of Hillary's biggest fans. https://t.co/muVNwgLSRs	1677	6150			
7.78E+17	9/20/2016 1:04	"""You want to give me a good send-off? Go vote.” —Barack Obama: https://t.co/tTgeqxNqYm https://t.co/Jqf2jmx3D0"	6080	11822			
7.78E+17	9/20/2016 0:09	Nobody in America should have to forgo a higher education because they can't afford it. https://t.co/DhSlyM6ILQ	3240	9219			
7.78E+17	9/19/2016 23:08	Barack Obama said progress is on the ballot this November. This economic data shows he’s right. https://t.co/CIoKKKIxqz	1838	4065			
7.78E+17	9/19/2016 22:30	America has never made progress by thinking one person alone can fix our problems. https://t.co/mYba5FCBrb	3550	9239			
7.78E+17	9/19/2016 21:21	"""Everyone who wants to go to college should be able to without drowning in debt."" —Hillary https://t.co/wDxspmxT9Q"	1678	4337			
7.78E+17	9/19/2016 20:22	Be a voter. Check your registration and help your friends do the same ? https://t.co/tTgeqxNqYm https://t.co/yTAG2iT8WL	2655	5119			
7.78E+17	9/19/2016 19:30	"RT @BernieSanders: When @HillaryClinton says she’s going to make public colleges and universities tuition-free, you know what? That's a ver…"	5623	0			
7.78E+17	9/19/2016 19:03	"Let’s make clear that love trumps hate—not just this November, but always. https://t.co/wDxspmxT9Q"	1614	4229			
7.78E+17	9/19/2016 18:24	Find out how much Hillary's college plan will save you: https://t.co/svkSUzhwYz https://t.co/tmHf8m2CdX	997	1988			
7.78E+17	9/19/2016 17:11	"""The lesson she passed on to me was simple but powerful: No one gets through life alone."" —Hillary on her mom https://t.co/gzNvfNPeNu"	1650	4568			
7.78E+17	9/19/2016 17:01	"When we work together, we will trump hate. https://t.co/tTgeqxNqYm"	781	1925			
7.78E+17	9/19/2016 16:56	RT @HFA: Go to https://t.co/SvSvlg48vI and register to vote today. Register your friends. Register everyone you know.	833	0			
7.78E+17	9/19/2016 16:53	We have to stand up to this hate.					
							
We have to send a clear message: 							
America is better than this.							
"America is better than Donald Trump."""	2399	5473					
7.78E+17	9/19/2016 16:52	"We're facing a candidate with a history of discrimination in his businesses, who retweets white supremacists, and led the birther movement."	1373	2600			
7.78E+17	9/19/2016 16:51	"In a democracy, if you want to help the greatest number of people, you have to push for reform from both the outside-in and the inside-out."	615	1488			
7.78E+17	9/19/2016 16:49	"Simply caring is not enough. To drive real progress, you have to change both hearts and laws. https://t.co/oZIm2is1lX"	819	1530			
7.78E+17	9/19/2016 16:45	RT @HFA: No one gets through life alone. We have to look out for each other and lift each other up. https://t.co/FEStrnjjOO	800	0			
7.78E+17	9/19/2016 16:42	"RT @HFA: ""No one will work harder to make your life better. I’ll never stop, no matter how tough it gets."" —Hillary https://t.co/TyXrp8PgsW"	834	0			
7.78E+17	9/19/2016 16:41	"When Americans get knocked down, we get right back up again. We refuse to quit—no matter what. "					
							
"That’s the spirit we need in this election."""	761	1779					
7.78E+17	9/19/2016 16:39	We have a Republican nominee for president who incites hatred and violence like we’ve never seen before.	959	2056			
7.78E+17	9/19/2016 16:37	College should be tuition-free for working families and debt-free for everyone: https://t.co/lkOFcHI4Py	527	1144			
7.78E+17	9/19/2016 16:36	"If you work hard, you should be able to find a good job that pays well and lets you do what you love and make your mark on the world."	549	1222			
7.78E+17	9/19/2016 16:35	"We can build a cleaner, more resilient electrical grid with enough renewable energy to power every home in the country."	575	1182			
7.78E+17	9/19/2016 16:35	It’s wrong to tear each other down.					
It’s wrong to let income inequality get worse.							
"It’s wrong to put a loose cannon in charge."""	688	1375					
7.78E+17	9/19/2016 16:34	This election isn’t a reality TV show. It shouldn’t be about birth certificates or name-calling or stunts to get on cable news.	742	1478			
7.78E+17	9/19/2016 16:31	"You want something to vote for, not just against:"					
							
Optimism	 not resentment.						
Answers	 not anger.						
Ideas	 not insults.						
Bridges	" not walls."""	1380	2320				
7.78E+17	9/19/2016 16:30	"“Your generation is the most inclusive, progressive, and entrepreneurial we’ve ever seen.” —Hillary to students at @TempleUniv"	573	1274			
7.78E+17	9/19/2016 16:28	50 days to go. Don't miss Hillary live from @TempleUniv: https://t.co/qg6J7SXrr0	871	3184			
7.78E+17	9/19/2016 16:12	“I’m Hillary Clinton and I’ve always approved this message.” https://t.co/GgDeBBfoUm	4792	12021			
7.78E+17	9/19/2016 15:44	"“This threat is real, but so is our resolve. Americans will not cower. We will prevail.” —Hillary https://t.co/eADlIG9aQL"	1585	3997			
7.78E+17	9/19/2016 15:16	"RT @RevDrBarber: Not only is @realDonaldTrump wrong on birtherism, his words and policies are bad for Americans alive now and our children…"	781	0			
7.78E+17	9/19/2016 14:43	Our next president needs to have the right temperament to meet the challenges we face. https://t.co/XMDZPtLNMB	2824	7410			
7.78E+17	9/19/2016 14:25	"“What I’ve laid out is a path forward that will keep us safer...and go after the terrorists to finally destroy them"" https://t.co/tWWEMx0T9s"	586	1595			
7.78E+17	9/19/2016 14:21	“I’m the only candidate in this race who’s been part of the hard decisions to take terrorists off the battlefield. —Hillary	986	2804			
7.78E+17	9/19/2016 14:15	"""Let us be vigilant, but not afraid…we choose resolve, not fear. We will not turn on each other or undermine each other.” —Hillary"	1212	2609			
7.78E+17	9/19/2016 14:13	"""Like all Americans, my thoughts are with those who were wounded, their families, &amp; our first responders” —Hillary on this weekend’s attacks"	1733	6653			
7.78E+17	9/19/2016 13:54	"RT @GeorgeTakei: Want to do a small part to help defeat Trump in November? RT this link and get everyone registered, and confirmed. https:/…"	4450	0			
7.78E+17	9/19/2016 13:15	RT @mic: .@HillaryClinton wrote for us about what millennials have taught her during this election: https://t.co/SlMZZ1C19f https://t.co/qN…	1434	0			
